"year","amo","est","mei","obs","r_abd","r_aer","r_fgs","r_o3","rfc_CH4","rfc_cloud","rfc_CO2","rfc_H2Os","rfc_N2O","rfc_solar","rfc_volc"
1919,-0.0458679364715296,0.029993716192239,-0.0187825255537858,0.0212083091666666,-0.00259382625474896,-0.00223965507487052,9.00439279701438e-05,0.00593514746743186,0.014906917739839,-0.00793457078605612,0.0368951866740284,0.00202782154653687,0.00353296233551717,0.00634469355141869,0.036352502307359
1920,-0.05609446781295,-0.00559253741872196,-0.00879991593551834,0.0835426406496218,-0.00269629241715042,-0.00234263552498586,9.65628125809847e-05,0.006071705887915,0.0151914569556224,-0.00750878300951352,0.0359365673802466,0.00209430786005499,0.0033480390572804,-0.0125069653050163,0.022412707542609
1921,0.0182438132838432,0.103474055897481,0.0479546580449164,0.258420770343939,-0.00287696101396084,-0.00254715958665622,0.000103742966206069,0.00610525122911073,0.0151584988011031,-0.00707616666691919,0.0347526695279281,0.00214809286175881,0.00317304554571915,-0.0263026546212515,0.013879492261409
1922,0.0684016043864366,0.119314510920446,0.023350198329948,0.253678333012879,-0.00303965119347986,-0.00303168562234855,0.000112237196130238,0.00608556281708816,0.0148633539184527,-0.00711233345227714,0.0334434087580865,0.00217927824994758,0.00301666444239585,-0.0300965488010174,0.0100527629862101
1923,0.0690132847657365,0.0864627339116265,-0.0103939393720615,0.176174208439394,-0.00309665055862797,-0.0038593025508732,0.000123196021505266,0.0061488448145434,0.0144125081354244,-0.00790902519928218,0.0320783093367436,0.00218554236014466,0.00288758000430936,-0.0234488048112878,0.00713243467105094
1924,0.0537595053069445,0.0666724776235479,-0.0239405069222673,0.0500311832901514,-0.00308620251904739,-0.00473649479121754,0.000137820731280121,0.00634633002456659,0.0139265047196302,-0.00905668850225619,0.0306847790048135,0.00216915064540335,0.00277765183223819,-0.00661874397200385,0.00345593190197499
1925,0.0699499203465395,0.132850072894692,0.0116852907937388,0.0701963505511362,-0.00313228034420823,-0.00533190393026954,0.000156740006704495,0.00652062493544499,0.0134946623003018,-0.00961751740259259,0.0292769550378537,0.00213713503910819,0.00267103853265178,0.0115328595318005,0.00169713360151067
1926,0.0857389201372186,0.201140481243218,0.051205614230072,0.125440740329546,-0.00335677197441534,-0.00544210386564577,0.000179771659680155,0.006479714237327,0.0131640823141262,-0.0088913148863022,0.0279611587818173,0.00209697534516864,0.00256768194544362,0.023741429753847,0.00300062537012205
1927,0.122458857907067,0.224202491229047,0.0312332805336791,0.174627180416666,-0.00382497483444715,-0.00503580814923704,0.000205945225784799,0.00618859250747765,0.0129621833300069,-0.00671163697454641,0.0268477436371645,0.00205685177112584,0.0024710965333511,0.0276646509856983,0.00437860755771073
1928,0.122936733203395,0.204620476619932,0.0148389937123997,0.080289634381061,-0.00439534219647738,-0.00439341875560192,0.00023467172912994,0.00584385578047556,0.012913724420278,-0.00409369481750645,0.0260502656613182,0.00202238885382235,0.00239385654868843,0.0234633134369944,0.00337649255198796
