"year","amo","est","mei","obs","r_abd","r_aer","r_fgs","r_o3","rfc_CH4","rfc_cloud","rfc_CO2","rfc_H2Os","rfc_N2O","rfc_solar","rfc_volc"
1882,-0.201792360248434,-0.302610837246929,-0.0529927521861049,-0.416408704583333,-0.000345796935430947,-0.00018364264626531,3.00150954067117e-07,0.00380331884971857,0.00669499791198356,-0.00584038503117987,0.0184680830089894,0.000935784947477173,0.00187895492707709,0.0111760888150514,-0.0815210379420665
1883,-0.148594454827695,-0.203389783624934,-0.0164454816872369,-0.243818625757575,-0.000263664747994579,-2.77623306380526e-05,2.89654714984889e-07,0.00390964287239558,0.00686882674298592,-0.00624101275874671,0.018976352306355,0.000953155018049546,0.00183733461664095,0.00922100637584165,-0.07091767496821
1884,-0.0681990604069747,-0.0447125186712191,0.0469570440838768,-0.0223271462121213,-0.000142824361556419,0.000107409773757718,2.81928228606526e-07,0.0041125303907592,0.00704337216282021,-0.0070459942890038,0.0195472278513925,0.000973401460009495,0.00179910753632012,0.00463264269349202,-0.0525584693146204
1885,-0.076554627009962,-0.0799770185897381,0.00441564336329268,-0.0591442856060603,-4.01514742152958e-05,0.000212679952562934,2.79981690294455e-07,0.0043058139412582,0.00722160814585602,-0.00809768079737918,0.0201567242752396,0.000995326025218267,0.0017640158668471,-0.00141124560808804,-0.0315800996116252
1886,-0.0600350254166633,-0.0618736268541044,-0.00852689610825872,-0.0482650803030304,1.3922316742974e-05,0.000237805171596706,2.76975378143616e-07,0.00439832220625743,0.0074087372088829,-0.00910255466933826,0.0207986503651256,0.00101911945776272,0.00173165525201314,-0.00691469062076069,-0.0113293182339703
1887,-0.0636501846059214,-0.0469358223638987,-0.00924423650632839,-0.00567743257575746,1.56025684109329e-05,0.000198327541667909,2.77608803584802e-07,0.00439215899700486,0.00761043926841641,-0.00991029435282822,0.021458424716034,0.00104459308598643,0.0017030945459801,-0.00967066264820218,0.00991779052360301
1888,-0.043587248178118,-0.023991807831539,-0.0378829871670591,-0.0145285962121211,-8.33466645514849e-05,0.000127226865647558,2.73756947719577e-07,0.00430458260370498,0.00781722838676348,-0.0105978004077213,0.0220901770426764,0.00107175695262846,0.00168184574975397,-0.00699863245623201,0.0374854658807808
1889,-0.0892196548981579,-0.0558438900496254,-0.0526416679649342,-0.0230403424242428,-0.000231865529454414,-2.609855394075e-05,2.7082792323961e-07,0.00416838555816917,0.00800916975752701,-0.0112276174738632,0.022644155739225,0.00109994939491281,0.0016722351315454,0.000804115610405442,0.0582148956881578
1890,-0.124461471630529,-0.0764872618768235,-0.0460037002015512,-0.0259216765151517,-0.000431272840670427,-0.000185554361288836,2.67545249875972e-07,0.00400298590183885,0.00815432338062487,-0.0116207091890186,0.0230609935266445,0.00112757959289345,0.00167494616164048,0.0108105134010566,0.055414711308349
1891,-0.0893393621560802,-0.0111885330335357,-0.00951454011998602,0.0176045499999997,-0.000671192331374672,-0.000297055339568255,2.65362321621944e-07,0.00380067890381879,0.00822341243085068,-0.0116157489185471,0.0233232505403876,0.00115229210366365,0.00168677228318156,0.0187166960406676,0.0405217860044114
1892,-0.0410494543101621,0.0563435822121626,0.0183958261756128,0.0550534507575756,-0.000891740687558507,-0.000325893742945654,2.61546029751147e-07,0.00365981340250088,0.00820845091815594,-0.0114977109532402,0.0234477643037094,0.00117148081651871,0.00170362278702938,0.0213785167257775,0.0295690692911863
1893,-0.00269524887180766,0.0558880412406134,-0.012358857501103,-0.0299442992424245,-0.00100187209228464,-0.000327008249715602,2.52561617546877e-07,0.00363453637232805,0.00813603660274992,-0.0117639684254917,0.0234714547846713,0.00118346265834969,0.00172551364800034,0.0199822901796904,0.0237498449220435
1894,0.0400641836580929,0.109289582216631,0.00610568709991607,0.0505988439393935,-0.000977747217179127,-0.00029690238705169,2.48644528044214e-07,0.00367386330844922,0.00804093686032244,-0.0125697314122211,0.0234763901604571,0.00118852898073503,0.00175391475550684,0.0155423320706081,0.0218373533115659
1895,0.0794957544177497,0.204752547984659,0.0705232184191449,0.21228865,-0.000846026203276237,-0.000256421816203666,2.39472789710216e-07,0.00373398488618512,0.00794523453306446,-0.0137086646915851,0.0235166984020227,0.00118817575517072,0.00179048957211589,0.00763185780021291,0.0230553814333077
1896,0.0635268062108943,0.157796097091614,0.0504505527028836,0.194619058333333,-0.000668664193801735,-0.000266027706863695,2.44213433325838e-07,0.00378691207594353,0.00786987546454287,-0.0149006229045999,0.0236133664249999,0.00118437565700695,0.00183684174803109,-0.00274090037232245,0.023385146256382
1897,0.031421319636092,0.124108131132552,0.0692974001705584,0.165937315909091,-0.000530910377512149,-0.000273091907517342,2.56830547115111e-07,0.00373910455955781,0.00784297385326782,-0.0157767285364829,0.0237670203211416,0.00117944618823663,0.00190027084031658,-0.0134473393919877,0.014798307534716
1898,-0.0406185081816411,0.0364279751279638,0.0819408642984213,0.0545461500000001,-0.000498778112345545,-0.000264345699826587,2.84852505705772e-07,0.00358714834412769,0.00790508400293806,-0.0161496874218738,0.0239723836802654,0.00117662817843449,0.00198832424133953,-0.0218479518650418,-0.00392918739493688
1899,-0.105787139394626,-0.0988237282309061,0.0340669994531556,-0.118088221969698,-0.000474505920890698,-0.000248901122135626,3.32904108271445e-07,0.00352579920988465,0.00809311468038352,-0.016321089337362,0.0242087452417675,0.00117982703352244,0.00210277432041209,-0.0249922703068382,-0.0215121121005711
1900,-0.178808566727323,-0.178984344890412,0.032973473027098,-0.200290118181819,-0.000407148458514883,-0.000289744506774323,4.0422798305305e-07,0.00364953058624388,0.00841996994852883,-0.0166535912337076,0.0244710055836357,0.00119317764174898,0.00224356092556345,-0.0213493928841371,-0.0310284559557741
1901,-0.191449653163934,-0.198432616291235,0.0164623462989824,-0.186968867424242,-0.000339287437984335,-0.000423711629169408,5.09605999117565e-07,0.00384803114550088,0.00886161767858886,-0.0172050740584914,0.024772540956538,0.00121933594114064,0.00240619270039229,-0.0123359776322922,-0.0320962081331547
1902,-0.182830730593517,-0.19240147999904,-0.000504475460539324,-0.201857848484848,-0.000296916703066618,-0.000637963510416135,6.4649432565353e-07,0.00408180165950817,0.0093648403507627,-0.0179471190885458,0.02513549974015,0.00125830397020184,0.00258490495165709,-0.00222370738230606,-0.0285743724846584
1903,-0.159296283685963,-0.152049495896166,0.00161140805917864,-0.21923053560606,-0.000260817838415486,-0.000842303299570719,8.16920706958174e-07,0.00442475461919597,0.00987257116329331,-0.0187647538698724,0.0255475730100816,0.00130817184312358,0.00277316229700292,0.0056982544026162,-0.0228378453604732
1904,-0.13992764935411,-0.160091814122102,-0.0415815588201789,-0.299363334848485,-0.000197094013178718,-0.00101555060019532,1.01900868696663e-06,0.00485097157391644,0.010359057163271,-0.0196526731358501,0.0260157675833735,0.00136552247855449,0.00296550666053951,0.0118797640661014,-0.0142396983971049
1905,-0.10463794971857,-0.150378442635254,-0.0831524880338832,-0.286394786363636,-9.86362354687784e-05,-0.00117778016566613,1.39183215447875e-06,0.00526714946212832,0.0108065539709899,-0.0206395604642992,0.0265697535608776,0.00142710360755029,0.00315944658508938,0.0151252060522675,-0.00271944857850598
1906,-0.0563719833242364,-0.0703889201774733,-0.0647917038072395,-0.213296621212121,-6.94696729409854e-05,-0.0013473906078739,2.15600119793055e-06,0.00555548048146452,0.0111873885236237,-0.0213314933342328,0.027251274940099,0.00148891036003253,0.00334577383102941,0.0140866548898524,0.00981364218026795
1907,-0.0164615835328901,-0.00524555870300584,-0.0454101211693791,-0.104423571212122,-0.000103953179597548,-0.00155304354481217,3.31955799438024e-06,0.0056839714224656,0.0114546472674408,-0.0215084916672872,0.0280780923365278,0.00154727309715544,0.00351322851255179,0.00855854633854232,0.020604327259089
1908,-0.0058076375777915,0.0126655057831618,-0.0325728035619772,-0.0313023916666672,-0.000244358110207126,-0.00188003252957427,4.91019349734666e-06,0.00568244583233315,0.0115645044997717,-0.0210653456858495,0.0290394823181035,0.00159773551569329,0.00366290299241806,0.000432793816276985,0.0214849850437554
1909,0.00707286337466467,0.0526757617932845,0.00928079433280864,0.0562907787878784,-0.000484710914733661,-0.00218410787295815,7.24999312798986e-06,0.00555370367826523,0.011504804178697,-0.0197321843427019,0.0300805697796655,0.00163516056482243,0.00380071638002067,-0.00607167497916934,0.0116842145156872
1910,0.0467917315533349,0.08834477393902,0.0169751843206541,0.11062778181818,-0.000883275059205181,-0.00237866702703679,1.08889380094953e-05,0.00532037038554352,0.01133437920464,-0.017689321924504,0.0311279860471601,0.00165687240529333,0.003922198584869,-0.00878825259773885,0.000652500188011423
1911,0.0512209000964655,0.100568842600159,0.0259086665559597,0.131506674999998,-0.00128136235265298,-0.0025652715085334,1.64321708402408e-05,0.00505002074556883,0.0111507303728264,-0.0155914357399668,0.0321374639736437,0.00166471258684636,0.00401747316982391,-0.00632933724006681,-0.00472070500234983
1912,0.0677405016897646,0.106997209815251,0.00610506434688474,0.146512812878787,-0.00150724393421375,-0.00280042533511429,2.40827022465885e-05,0.00485395004720527,0.0110217504229256,-0.0140555429264858,0.0330763913245243,0.00166346790076263,0.00407760520531222,0.00112654990937627,-0.0041255934520133
1913,0.0524419141272749,0.096286466874741,-0.00489217643941241,0.144111687878787,-0.0016240249371079,-0.00298849537424201,3.33819398735443e-05,0.00478745002383823,0.0110017644288826,-0.0130085186784506,0.0338724827445355,0.00165930456592032,0.00408728357026351,0.0118443151292082,-0.000956020261159715
1914,0.0728160894256768,0.157998311809246,0.0198434380964845,0.131830485606061,-0.0017405710956588,-0.00299292450671488,4.34364650385141e-05,0.00480844849837621,0.011130576910081,-0.0119767234916577,0.0344513464993743,0.00165847436045408,0.0040311847918363,0.0225455259716563,0.00273302263226227
1915,0.0504068907425933,0.147308751403447,0.0174761684363504,0.0991188424242427,-0.00185548116470606,-0.00281318108686229,5.31073509352757e-05,0.00488996597135856,0.0114235637422551,-0.0109134702006325,0.0347742477072416,0.00166687534010863,0.00391108983815607,0.029605001224557,0.00773016545157352
1916,0.0473663263913631,0.113296720188099,-0.0242455741029882,0.10631186969697,-0.00201865944481551,-0.00249889937050533,6.16292416571227e-05,0.0049869284438087,0.0118696652115986,-0.0096032438949417,0.0348165376062558,0.00168872116030231,0.00374400413145865,0.0316120949746173,0.0142403288075548
1917,0.0240712939996534,0.084056628073349,-0.0348564101319954,0.0472357356060604,-0.00220610502304733,-0.0021689253935856,6.90833481142166e-05,0.00508317328718638,0.0124303522398867,-0.00827632509406179,0.034557838796345,0.00172599432394898,0.00355815667636332,0.0275854410548599,0.020986608174423
1918,-0.0230454827186249,0.0454289575417823,-0.0198373645708735,0.00683082348484881,-0.00230618082943114,-0.00200741213642237,7.57468129586303e-05,0.00522705879684668,0.0130210673969318,-0.00751871820277435,0.0340757513176089,0.0017775591450119,0.00337633840106514,0.0177243843034553,0.0233904183543511
1919,-0.0574493486455382,-0.00445014571881765,-0.0166643190824844,-0.025492952272727,-0.00235553270454891,-0.00203663125106442,8.17720742940345e-05,0.00538774419051643,0.0135129298949174,-0.00720170129186656,0.0334218028618995,0.00183819895347208,0.00320315029249374,0.0043171693492228,0.0183515226141454
1920,-0.0702580252432408,-0.0301445738716059,-0.00780750206507552,0.0419066393939405,-0.00244824696602872,-0.00212782165679855,8.76956659088043e-05,0.00551121352822626,0.0137709538758914,-0.00682208700544209,0.0325548499170727,0.00189794060550222,0.00303798949947239,-0.00844509544560122,0.0113142215300831
1921,0.0228502799688442,0.0991264994342791,0.0425465532238202,0.20483275530303,-0.00261105715768607,-0.00231079064153906,9.41970223853309e-05,0.00554041955000304,0.0137416589786639,-0.00642548720649203,0.0315033456344048,0.00194614774330677,0.00288138782923509,-0.0177754348544513,0.00701963498393328
1922,0.0856726489265482,0.133967007511625,0.0207168708220453,0.20491063939394,-0.00276289172605136,-0.00275187492509435,0.000101899102814425,0.00552054360659764,0.0134764384586565,-0.00646298689505281,0.0303335822464948,0.00197456283899793,0.00273904577571753,-0.0203498658619419,0.00509633032328287
1923,0.086438775377252,0.104912744720939,-0.0092217589015934,0.12792080530303,-0.00281292903332085,-0.00350028120689197,0.000111849347882968,0.00557917107764796,0.0130680554678919,-0.00718642619897468,0.0291115931600595,0.00198025169073655,0.00262228251463738,-0.0158853882202863,0.00361590174883618
1924,0.0673334970128279,0.0795761787875918,-0.0212406071380893,0.0216087613636361,-0.00280018412413148,-0.00430212754994166,0.000125131206046603,0.00575910101568819,0.0126255296181214,-0.0082177621614609,0.0278568693581333,0.00196588973274355,0.00252222013966246,-0.00453455646542065,0.00174694834098564
1925,0.0876119065048921,0.140751342931998,0.0103674776749728,0.0497253712121211,-0.00284074192351311,-0.00484644697568066,0.000142347005526766,0.00591941094461522,0.0122337398114755,-0.00873531447982642,0.0265824358602384,0.0019373630185109,0.00242641154033888,0.00770723626041145,0.000852465874295176
1926,0.107387545513682,0.203887203029708,0.0454308815873022,0.095976633333333,-0.00304620755630253,-0.00494641728850809,0.000163250321884238,0.0058817196797494,0.0119332101069839,-0.00806754900733129,0.0253864212492573,0.00190226990174123,0.00233246305111298,0.0160189813555685,0.00150654896857448
1927,0.153379074007489,0.235954668145914,0.027710935428546,0.126279418939394,-0.00347141842080958,-0.0045730184834786,0.000187038124508001,0.00561688265169896,0.011751501118249,-0.00609405660552967,0.0243643028069535,0.00186630080210761,0.00224460218824646,0.0186342737689898,0.00221046638734216
